,4168,4168,1019,1019,7868,7868,4205,4205,1054,1054,7904,7904,6463,6463,,
Wavelength,Orbit 1 flux,Orbit 1 error,Orbit 2 flux,Orbit 2 error,Orbit 3 flux,Orbit 3 error,Orbit 4 flux,Orbit 4 error,Orbit 5 flux,Orbit 5 error,Orbit 6 flux,Orbit 6 error,Orbit 7 flux,Orbit 7 error,Orbits 1-7 flux,Orbits 1-7 error
A,﻿erg/s/cm2/A,﻿erg/s/cm2/A,﻿erg/s/cm2/A,﻿erg/s/cm2/A,﻿erg/s/cm2/A,﻿erg/s/cm2/A,﻿erg/s/cm2/A,﻿erg/s/cm2/A,﻿erg/s/cm2/A,﻿erg/s/cm2/A,﻿erg/s/cm2/A,﻿erg/s/cm2/A,﻿erg/s/cm2/A,﻿erg/s/cm2/A,﻿erg/s/cm2/A,﻿erg/s/cm2/A
1900.78326,-1.03E-15,3.35E-15,4.53E-15,3.20E-15,1.22E-15,3.74E-15,-1.02E-15,3.54E-15,2.02E-15,3.90E-15,2.61E-15,3.69E-15,2.89E-15,4.29E-15,1.41E-15,1.38E-15
1906.306175,-1.81E-16,3.07E-15,1.71E-15,2.69E-15,1.97E-15,4.07E-15,4.53E-16,2.93E-15,-6.31E-16,3.54E-15,-1.56E-15,3.36E-15,4.52E-15,4.00E-15,6.35E-16,1.36E-15
1911.82909,3.04E-15,2.82E-15,3.86E-15,3.08E-15,7.87E-16,3.19E-15,8.15E-15,3.51E-15,1.49E-15,3.06E-15,-1.66E-15,3.19E-15,-6.82E-15,3.43E-15,1.78E-15,1.27E-15
1917.352005,5.14E-15,3.24E-15,3.99E-15,3.25E-15,-3.75E-15,2.83E-15,5.08E-16,2.71E-15,2.43E-15,2.76E-15,-2.76E-15,2.60E-15,5.42E-16,3.56E-15,-1.07E-15,1.22E-15
1922.87492,-1.15E-15,2.77E-15,1.38E-15,2.79E-15,1.95E-15,2.91E-15,4.87E-15,2.82E-15,2.99E-15,2.69E-15,-9.98E-16,2.64E-15,-3.13E-15,3.59E-15,1.64E-15,1.09E-15
1928.397835,9.92E-16,2.32E-15,-4.20E-15,2.35E-15,4.84E-15,2.73E-15,2.32E-15,2.07E-15,-9.15E-17,2.83E-15,-1.57E-15,2.89E-15,5.67E-15,3.29E-15,1.86E-15,1.07E-15
1933.92075,-6.92E-17,2.47E-15,2.23E-15,2.64E-15,2.63E-16,2.65E-15,9.00E-16,2.19E-15,-1.00E-16,2.66E-15,-1.93E-15,2.43E-15,3.72E-15,3.14E-15,-9.33E-16,1.03E-15
1939.443665,1.71E-15,2.26E-15,-2.18E-15,2.11E-15,-2.80E-15,2.26E-15,4.71E-15,2.03E-15,-6.27E-15,2.66E-15,-2.24E-15,2.58E-15,2.39E-15,3.08E-15,5.58E-17,9.73E-16
1944.96658,5.17E-15,2.12E-15,8.05E-16,2.09E-15,2.47E-15,2.27E-15,-1.74E-15,2.21E-15,2.29E-15,2.27E-15,-1.07E-15,2.13E-15,3.34E-15,2.58E-15,9.94E-16,8.56E-16
1950.489495,3.92E-15,2.27E-15,2.54E-15,1.96E-15,9.44E-16,2.20E-15,-7.84E-16,2.24E-15,2.43E-15,2.07E-15,1.85E-15,2.01E-15,9.18E-16,2.20E-15,4.88E-16,8.53E-16
1956.01241,-4.86E-16,2.20E-15,2.54E-15,2.09E-15,5.36E-16,2.06E-15,6.30E-16,2.12E-15,-4.33E-16,1.95E-15,-7.61E-16,1.93E-15,-3.02E-15,2.46E-15,7.87E-16,8.29E-16
1961.535325,-1.02E-15,2.06E-15,-2.21E-15,1.68E-15,1.99E-15,2.20E-15,4.93E-16,2.06E-15,5.16E-16,1.90E-15,-1.83E-15,1.99E-15,1.51E-15,2.60E-15,8.61E-16,7.99E-16
1967.05824,2.10E-15,1.88E-15,-2.61E-15,1.77E-15,-1.91E-15,2.06E-15,-9.25E-16,1.96E-15,-1.07E-15,1.84E-15,-2.54E-15,1.95E-15,-5.05E-18,2.05E-15,6.41E-16,7.70E-16
1972.581155,4.12E-15,1.79E-15,2.12E-15,1.64E-15,-6.59E-16,1.85E-15,2.67E-15,1.65E-15,1.81E-16,1.92E-15,-1.06E-15,1.80E-15,3.41E-16,2.13E-15,1.17E-15,7.16E-16
1978.10407,8.44E-17,1.78E-15,1.10E-15,1.95E-15,-2.10E-15,1.87E-15,4.59E-16,1.73E-15,1.11E-15,1.73E-15,1.53E-15,1.77E-15,2.33E-15,2.22E-15,6.89E-16,6.88E-16
1983.626985,2.56E-15,1.78E-15,1.67E-15,1.53E-15,1.33E-15,1.83E-15,1.76E-15,1.48E-15,7.67E-16,1.69E-15,1.48E-15,1.75E-15,-9.11E-16,2.47E-15,1.14E-15,6.77E-16
1989.1499,1.77E-15,1.66E-15,1.39E-15,1.62E-15,9.63E-18,1.66E-15,9.31E-16,1.57E-15,-2.46E-15,1.80E-15,-3.57E-16,1.97E-15,1.92E-15,1.97E-15,4.08E-16,6.85E-16
1994.672815,1.73E-16,1.57E-15,9.35E-16,1.62E-15,4.42E-17,1.54E-15,1.06E-15,1.52E-15,1.32E-15,1.45E-15,3.61E-16,1.39E-15,-6.13E-16,1.79E-15,1.75E-16,6.18E-16
2000.195729,9.44E-17,1.45E-15,1.47E-15,1.53E-15,5.75E-16,1.66E-15,1.31E-15,1.52E-15,-7.68E-17,1.39E-15,3.08E-16,1.44E-15,9.15E-16,2.00E-15,2.11E-16,6.20E-16
2005.718644,1.18E-16,1.39E-15,6.39E-16,1.46E-15,9.29E-16,1.52E-15,-3.76E-17,1.28E-15,1.50E-15,1.52E-15,9.13E-16,1.54E-15,6.96E-16,1.65E-15,2.99E-16,6.01E-16
2011.241559,1.16E-15,1.15E-15,9.91E-16,1.44E-15,-3.56E-16,1.44E-15,1.42E-15,1.49E-15,9.93E-16,1.25E-15,4.31E-16,1.18E-15,3.40E-16,1.76E-15,2.01E-16,5.40E-16
2016.764474,8.09E-16,1.23E-15,3.75E-16,1.22E-15,3.88E-16,1.22E-15,4.67E-16,1.36E-15,1.79E-15,1.36E-15,2.22E-15,1.36E-15,-6.72E-16,1.51E-15,2.75E-16,5.53E-16
2022.287389,8.79E-16,1.27E-15,-4.51E-16,1.26E-15,-7.42E-17,1.36E-15,1.67E-15,1.29E-15,3.76E-16,1.32E-15,6.94E-17,1.26E-15,3.00E-15,1.59E-15,1.65E-16,5.12E-16
2027.810304,-1.06E-16,1.19E-15,4.92E-16,1.24E-15,7.21E-17,1.26E-15,1.48E-15,1.16E-15,1.33E-15,1.21E-15,1.09E-15,1.22E-15,1.59E-15,1.64E-15,4.61E-16,4.96E-16
2033.333219,2.16E-15,1.14E-15,3.38E-16,1.23E-15,-2.35E-16,1.04E-15,-2.72E-16,1.23E-15,1.00E-15,1.25E-15,1.49E-15,1.32E-15,1.00E-15,1.42E-15,4.29E-16,5.04E-16
2038.856134,1.96E-16,1.23E-15,7.47E-16,1.12E-15,4.67E-16,1.17E-15,1.02E-15,1.13E-15,-2.31E-16,1.13E-15,5.68E-16,1.06E-15,9.28E-16,1.54E-15,6.56E-16,4.56E-16
2044.379049,2.56E-16,1.12E-15,1.84E-15,1.14E-15,1.31E-15,1.11E-15,1.26E-15,1.15E-15,-1.72E-17,1.13E-15,-1.47E-16,1.15E-15,1.00E-15,1.39E-15,5.18E-16,4.71E-16
2049.901964,8.56E-17,1.17E-15,6.64E-16,1.16E-15,5.55E-16,1.02E-15,2.13E-15,1.05E-15,-3.29E-17,1.10E-15,6.15E-16,1.12E-15,5.64E-16,1.31E-15,6.52E-16,4.31E-16
2055.424879,-3.17E-17,1.15E-15,9.52E-16,1.06E-15,-3.19E-16,1.04E-15,4.25E-16,1.11E-15,7.70E-16,9.89E-16,1.17E-15,9.62E-16,3.67E-16,1.12E-15,1.80E-16,4.07E-16
2060.947794,8.28E-16,1.10E-15,1.94E-16,1.08E-15,-6.48E-16,1.08E-15,2.97E-16,9.91E-16,7.61E-16,1.10E-15,1.45E-17,1.03E-15,7.48E-16,1.20E-15,3.98E-16,4.20E-16
2066.470709,1.21E-15,1.10E-15,1.70E-15,9.92E-16,1.05E-15,1.01E-15,1.54E-15,1.10E-15,1.65E-15,9.98E-16,1.80E-15,9.62E-16,1.35E-16,1.33E-15,1.01E-15,4.16E-16
2071.993624,1.18E-15,1.02E-15,7.60E-16,1.07E-15,1.32E-15,1.02E-15,7.88E-16,9.31E-16,7.72E-16,1.07E-15,1.55E-16,1.05E-15,1.48E-15,1.16E-15,5.61E-16,3.90E-16
2077.516539,-1.45E-16,9.56E-16,1.83E-15,1.00E-15,6.07E-16,9.72E-16,1.10E-15,1.01E-15,-1.03E-16,9.81E-16,1.73E-16,1.01E-15,-4.90E-16,1.18E-15,5.12E-16,3.96E-16
2083.039454,9.96E-16,9.96E-16,3.95E-16,9.20E-16,1.03E-15,9.36E-16,8.41E-16,1.03E-15,8.76E-16,8.89E-16,2.26E-16,8.78E-16,1.37E-15,1.04E-15,5.85E-16,3.84E-16
2088.562369,5.25E-16,9.64E-16,4.13E-16,9.34E-16,1.05E-15,9.74E-16,8.70E-16,8.88E-16,2.65E-16,9.14E-16,8.30E-18,9.31E-16,3.75E-16,1.14E-15,6.74E-16,3.71E-16
2094.085284,5.79E-16,9.43E-16,6.43E-16,8.64E-16,8.74E-16,9.57E-16,5.42E-16,9.02E-16,1.01E-15,8.84E-16,2.25E-16,9.20E-16,1.92E-15,1.11E-15,6.63E-16,3.74E-16
2099.608199,5.11E-16,9.21E-16,5.43E-16,9.09E-16,5.80E-16,9.10E-16,7.92E-16,9.94E-16,8.66E-16,9.06E-16,5.75E-16,9.33E-16,1.19E-15,1.19E-15,4.46E-16,3.68E-16
2105.131114,1.17E-15,8.32E-16,1.14E-15,9.71E-16,7.47E-16,9.22E-16,5.65E-16,8.78E-16,1.06E-15,9.19E-16,1.85E-15,9.14E-16,1.39E-15,1.11E-15,1.08E-15,3.64E-16
2110.654029,5.67E-16,8.75E-16,1.42E-15,8.66E-16,1.45E-15,8.48E-16,4.03E-16,8.47E-16,8.10E-16,9.75E-16,6.87E-16,9.62E-16,1.27E-15,1.14E-15,4.71E-16,3.61E-16
2116.176944,1.05E-15,8.32E-16,1.07E-15,8.76E-16,5.72E-16,9.42E-16,1.61E-15,9.15E-16,5.09E-16,8.29E-16,7.20E-16,8.36E-16,1.53E-15,1.07E-15,6.67E-16,3.55E-16
2121.699859,9.12E-16,8.71E-16,5.64E-16,9.57E-16,2.29E-16,8.57E-16,8.46E-16,9.70E-16,2.19E-15,9.37E-16,1.33E-15,9.47E-16,8.35E-16,1.19E-15,8.07E-16,3.67E-16
2127.222774,8.85E-16,8.83E-16,1.17E-15,9.74E-16,5.72E-16,9.40E-16,1.13E-15,9.11E-16,4.42E-16,9.47E-16,5.15E-16,9.30E-16,1.10E-15,1.15E-15,7.16E-16,3.77E-16
2132.745689,1.15E-15,9.78E-16,3.92E-16,1.07E-15,1.07E-15,1.06E-15,1.72E-15,9.33E-16,7.92E-16,9.90E-16,5.61E-16,9.62E-16,2.63E-16,1.27E-15,8.94E-16,3.77E-16
2138.268604,3.64E-16,1.02E-15,9.33E-16,1.12E-15,9.09E-16,1.15E-15,5.06E-16,9.99E-16,1.05E-15,1.05E-15,8.51E-16,1.07E-15,8.82E-16,1.36E-15,4.41E-16,4.14E-16
2143.791519,1.67E-16,9.95E-16,2.76E-16,1.11E-15,1.02E-15,1.16E-15,1.81E-15,1.17E-15,1.02E-15,1.16E-15,5.29E-16,1.13E-15,1.29E-15,1.40E-15,6.51E-16,4.36E-16
2149.314434,6.55E-16,1.18E-15,1.01E-15,1.14E-15,9.17E-16,1.15E-15,1.42E-15,1.05E-15,9.66E-16,1.11E-15,8.89E-16,1.10E-15,1.02E-15,1.34E-15,8.17E-16,4.35E-16
2154.837349,1.18E-15,1.14E-15,1.42E-15,1.07E-15,8.25E-16,1.08E-15,1.51E-15,1.13E-15,1.30E-15,1.17E-15,6.92E-16,1.16E-15,4.89E-16,1.27E-15,6.86E-16,4.48E-16
2160.360264,7.33E-16,1.04E-15,4.26E-16,1.02E-15,7.49E-16,9.07E-16,1.12E-15,1.01E-15,1.49E-15,1.03E-15,1.55E-15,1.03E-15,6.72E-16,1.17E-15,6.83E-16,4.09E-16
2165.883179,1.34E-15,9.49E-16,5.67E-16,9.26E-16,7.20E-16,8.81E-16,8.36E-16,8.98E-16,7.93E-16,8.91E-16,5.67E-16,9.29E-16,1.54E-15,1.02E-15,9.68E-16,3.69E-16
2171.406094,1.48E-15,8.01E-16,1.19E-15,8.03E-16,4.42E-16,8.27E-16,8.24E-16,8.72E-16,7.31E-16,8.54E-16,8.63E-16,8.61E-16,1.04E-15,9.24E-16,1.08E-15,3.37E-16
2176.929009,6.50E-16,7.83E-16,1.09E-15,7.41E-16,1.69E-15,7.80E-16,8.38E-16,7.74E-16,1.76E-15,7.92E-16,1.38E-15,7.77E-16,1.26E-15,9.97E-16,1.16E-15,3.07E-16
2182.451924,3.16E-16,8.11E-16,1.85E-15,7.33E-16,6.89E-16,7.56E-16,1.14E-15,8.13E-16,1.20E-15,7.79E-16,1.49E-15,7.86E-16,1.17E-15,8.33E-16,9.55E-16,3.03E-16
2187.974839,7.56E-16,7.66E-16,1.49E-15,7.94E-16,8.09E-16,7.24E-16,1.08E-15,8.20E-16,9.62E-16,7.48E-16,1.03E-15,7.39E-16,1.30E-15,9.63E-16,8.38E-16,2.95E-16
2193.497754,1.12E-15,7.47E-16,1.14E-15,7.67E-16,3.98E-16,7.04E-16,8.07E-16,6.87E-16,-7.27E-17,7.85E-16,3.29E-16,8.11E-16,9.58E-16,8.38E-16,9.53E-16,2.93E-16
2199.020669,1.40E-15,7.18E-16,2.12E-15,7.57E-16,1.58E-15,7.05E-16,1.27E-15,6.63E-16,6.72E-16,7.60E-16,6.80E-16,7.30E-16,8.80E-16,9.16E-16,1.07E-15,2.81E-16
2204.543583,1.40E-15,7.70E-16,6.08E-16,7.40E-16,3.07E-16,7.11E-16,6.92E-16,6.94E-16,7.76E-16,7.41E-16,1.22E-15,7.36E-16,2.31E-15,8.75E-16,1.07E-15,2.82E-16
2210.066498,4.91E-16,6.87E-16,2.82E-16,6.46E-16,1.26E-15,6.95E-16,1.60E-15,6.26E-16,4.59E-16,7.05E-16,2.56E-16,7.14E-16,1.33E-15,8.35E-16,8.52E-16,2.73E-16
2215.589413,1.12E-15,6.97E-16,5.59E-16,6.67E-16,8.35E-16,5.98E-16,1.25E-15,6.46E-16,1.13E-15,6.10E-16,1.09E-15,6.52E-16,9.95E-16,8.58E-16,1.23E-15,2.64E-16
2221.112328,1.70E-15,6.34E-16,1.63E-15,6.66E-16,1.56E-15,6.11E-16,7.54E-16,6.02E-16,1.22E-15,6.75E-16,1.27E-15,6.77E-16,8.97E-16,7.33E-16,1.60E-15,2.52E-16
2226.635243,9.46E-16,6.22E-16,2.18E-15,6.14E-16,1.40E-15,5.78E-16,1.49E-15,6.20E-16,1.11E-15,6.30E-16,9.14E-16,6.21E-16,1.73E-15,7.65E-16,1.10E-15,2.42E-16
2232.158158,2.05E-15,6.32E-16,6.89E-16,5.70E-16,1.50E-15,6.23E-16,1.19E-15,5.75E-16,1.07E-15,6.17E-16,1.20E-15,5.98E-16,1.56E-15,7.29E-16,1.76E-15,2.37E-16
2237.681073,6.79E-16,5.87E-16,1.03E-15,5.70E-16,1.04E-15,5.30E-16,1.71E-15,5.56E-16,1.55E-15,5.27E-16,1.30E-15,5.39E-16,1.80E-15,7.15E-16,1.55E-15,2.30E-16
2243.203988,1.18E-15,5.78E-16,1.81E-15,5.46E-16,1.18E-15,5.61E-16,1.67E-15,5.59E-16,1.93E-15,6.34E-16,2.44E-15,6.49E-16,2.55E-15,7.22E-16,1.83E-15,2.26E-16
2248.726903,6.91E-16,5.91E-16,8.00E-16,5.69E-16,2.13E-15,5.59E-16,2.08E-15,5.53E-16,1.31E-15,4.96E-16,9.82E-16,5.12E-16,1.92E-15,6.38E-16,1.61E-15,2.16E-16
2254.249818,1.77E-15,5.75E-16,2.08E-15,5.61E-16,1.21E-15,5.23E-16,1.52E-15,5.72E-16,1.67E-15,5.93E-16,1.48E-15,5.81E-16,2.45E-15,6.90E-16,1.66E-15,2.24E-16
2259.772733,1.22E-15,5.31E-16,2.76E-15,5.02E-16,1.86E-15,5.34E-16,2.22E-15,5.78E-16,2.03E-15,5.61E-16,1.89E-15,5.93E-16,1.17E-15,6.45E-16,1.54E-15,2.15E-16
2265.295648,1.26E-15,5.58E-16,1.40E-15,5.63E-16,1.46E-15,5.47E-16,2.19E-15,5.64E-16,1.96E-15,5.58E-16,2.08E-15,5.57E-16,1.50E-15,6.71E-16,2.11E-15,2.10E-16
2270.818563,5.43E-16,5.21E-16,1.77E-15,5.55E-16,2.48E-15,5.57E-16,2.39E-15,5.46E-16,2.40E-15,5.38E-16,1.97E-15,5.26E-16,2.93E-15,7.12E-16,1.71E-15,2.13E-16
2276.341478,1.08E-15,5.32E-16,1.22E-15,5.57E-16,1.45E-15,5.01E-16,2.61E-15,4.93E-16,1.77E-15,5.90E-16,1.73E-15,5.87E-16,2.71E-15,6.43E-16,1.63E-15,2.11E-16
2281.864393,1.50E-15,5.25E-16,1.30E-15,5.18E-16,1.86E-15,5.48E-16,2.34E-15,5.76E-16,2.40E-15,5.80E-16,2.59E-15,5.72E-16,2.04E-15,6.93E-16,2.07E-15,2.08E-16
2287.387308,8.92E-16,5.12E-16,2.06E-15,5.11E-16,1.81E-15,5.29E-16,1.26E-15,5.78E-16,2.20E-15,5.32E-16,1.84E-15,5.40E-16,2.28E-15,5.88E-16,1.95E-15,2.11E-16
2292.910223,1.22E-15,5.58E-16,1.41E-15,5.22E-16,2.46E-15,5.90E-16,2.21E-15,5.10E-16,2.27E-15,4.89E-16,2.25E-15,5.05E-16,3.39E-15,6.22E-16,1.95E-15,2.06E-16
2298.433138,1.47E-15,5.82E-16,1.70E-15,5.41E-16,2.90E-15,5.61E-16,1.87E-15,5.41E-16,1.86E-15,5.31E-16,1.78E-15,5.30E-16,2.92E-15,6.64E-16,1.88E-15,2.12E-16
2303.956053,2.17E-15,5.26E-16,1.61E-15,5.76E-16,1.98E-15,5.48E-16,1.46E-15,6.24E-16,2.03E-15,5.37E-16,2.22E-15,5.30E-16,3.03E-15,6.49E-16,1.76E-15,2.17E-16
2309.478968,1.82E-15,5.76E-16,1.23E-15,6.03E-16,2.16E-15,5.84E-16,2.57E-15,6.14E-16,1.78E-15,5.82E-16,2.03E-15,6.01E-16,2.12E-15,7.39E-16,2.13E-15,2.33E-16
2315.001883,2.40E-15,5.92E-16,1.22E-15,6.65E-16,2.19E-15,6.19E-16,1.98E-15,6.30E-16,1.92E-15,6.52E-16,2.31E-15,6.62E-16,2.96E-15,7.96E-16,2.11E-15,2.44E-16
2320.524798,2.44E-15,6.42E-16,1.85E-15,6.70E-16,1.79E-15,6.72E-16,3.55E-15,6.77E-16,2.05E-15,6.76E-16,2.58E-15,6.90E-16,1.29E-15,8.22E-16,2.95E-15,2.57E-16
2326.047713,1.86E-15,6.51E-16,3.44E-15,6.80E-16,3.35E-15,6.65E-16,2.97E-15,6.86E-16,2.99E-15,7.28E-16,2.86E-15,7.28E-16,2.68E-15,8.36E-16,2.35E-15,2.68E-16
2331.570628,2.66E-15,6.33E-16,1.89E-15,6.37E-16,1.67E-15,6.69E-16,4.11E-15,6.96E-16,3.21E-15,6.94E-16,3.20E-15,7.00E-16,2.62E-15,8.53E-16,3.42E-15,2.63E-16
2337.093543,3.13E-15,6.38E-16,2.82E-15,6.72E-16,3.72E-15,5.79E-16,3.26E-15,6.93E-16,4.36E-15,6.86E-16,4.57E-15,6.87E-16,4.07E-15,7.75E-16,3.63E-15,2.60E-16
2342.616458,3.58E-15,6.17E-16,3.39E-15,6.42E-16,3.97E-15,6.29E-16,3.49E-15,6.72E-16,4.35E-15,6.43E-16,4.13E-15,6.40E-16,2.66E-15,7.34E-16,3.91E-15,2.52E-16
2348.139373,3.29E-15,6.16E-16,4.06E-15,6.26E-16,2.60E-15,6.32E-16,4.30E-15,6.08E-16,3.94E-15,6.37E-16,4.35E-15,6.39E-16,3.91E-15,8.24E-16,3.88E-15,2.46E-16
2353.662288,3.75E-15,6.01E-16,3.64E-15,6.19E-16,3.75E-15,5.55E-16,4.67E-15,5.74E-16,3.99E-15,6.14E-16,4.27E-15,6.22E-16,4.99E-15,7.21E-16,4.08E-15,2.40E-16
2359.185203,4.50E-15,5.98E-16,4.06E-15,5.90E-16,3.41E-15,5.47E-16,4.32E-15,5.55E-16,4.19E-15,6.03E-16,4.15E-15,5.90E-16,3.80E-15,5.72E-16,4.45E-15,2.28E-16
2364.708118,3.59E-15,5.65E-16,4.73E-15,5.33E-16,4.46E-15,5.50E-16,5.28E-15,5.61E-16,4.39E-15,5.37E-16,4.22E-15,5.33E-16,4.36E-15,6.26E-16,4.61E-15,2.17E-16
2370.231033,4.31E-15,5.46E-16,5.27E-15,4.97E-16,4.02E-15,5.19E-16,5.63E-15,4.90E-16,4.78E-15,5.29E-16,4.47E-15,5.20E-16,4.68E-15,5.87E-16,5.22E-15,2.10E-16
2375.753948,4.71E-15,5.08E-16,5.85E-15,4.89E-16,5.03E-15,5.09E-16,4.72E-15,5.29E-16,3.94E-15,5.26E-16,4.18E-15,5.34E-16,4.27E-15,6.35E-16,5.08E-15,2.05E-16
2381.276863,4.66E-15,4.76E-16,5.06E-15,4.85E-16,4.47E-15,5.00E-16,4.80E-15,5.14E-16,6.15E-15,4.88E-16,6.20E-15,4.97E-16,6.00E-15,5.51E-16,5.15E-15,1.96E-16
2386.799778,4.86E-15,4.66E-16,4.56E-15,4.96E-16,5.46E-15,4.64E-16,5.93E-15,5.04E-16,5.85E-15,5.01E-16,5.70E-15,4.97E-16,6.32E-15,5.69E-16,5.49E-15,1.94E-16
2392.322693,5.00E-15,4.68E-16,4.74E-15,4.81E-16,5.63E-15,4.90E-16,5.82E-15,5.03E-16,4.64E-15,5.23E-16,4.36E-15,5.04E-16,5.50E-15,6.21E-16,5.36E-15,1.93E-16
2397.845608,4.35E-15,4.50E-16,4.16E-15,4.78E-16,5.17E-15,5.15E-16,4.93E-15,4.82E-16,4.86E-15,5.13E-16,4.40E-15,5.08E-16,5.52E-15,5.47E-16,5.12E-15,1.91E-16
2403.368523,4.19E-15,5.22E-16,6.57E-15,5.47E-16,4.66E-15,4.84E-16,5.83E-15,4.76E-16,5.23E-15,5.24E-16,4.82E-15,5.00E-16,6.05E-15,5.78E-16,4.75E-15,1.96E-16
2408.891437,5.29E-15,4.81E-16,4.38E-15,4.77E-16,4.98E-15,5.09E-16,4.84E-15,4.60E-16,4.33E-15,4.92E-16,4.56E-15,4.96E-16,4.45E-15,6.55E-16,4.82E-15,1.93E-16
2414.414352,5.02E-15,4.61E-16,4.84E-15,4.93E-16,4.76E-15,4.73E-16,5.31E-15,4.82E-16,4.26E-15,4.78E-16,3.94E-15,4.93E-16,3.32E-15,5.71E-16,4.93E-15,1.94E-16
2419.937267,3.52E-15,5.27E-16,4.40E-15,5.07E-16,4.92E-15,4.48E-16,4.36E-15,5.12E-16,4.32E-15,4.95E-16,4.19E-15,4.96E-16,4.41E-15,6.18E-16,3.90E-15,1.92E-16
2425.460182,3.13E-15,4.48E-16,3.32E-15,4.98E-16,4.21E-15,4.49E-16,4.29E-15,4.88E-16,3.42E-15,5.37E-16,3.53E-15,5.19E-16,4.55E-15,6.02E-16,3.40E-15,1.90E-16
2430.983097,2.83E-15,4.69E-16,2.60E-15,4.53E-16,3.31E-15,4.81E-16,4.19E-15,4.29E-16,3.81E-15,5.43E-16,4.28E-15,4.99E-16,4.14E-15,5.73E-16,3.32E-15,1.89E-16
2436.506012,3.65E-15,4.62E-16,3.30E-15,4.70E-16,3.15E-15,4.96E-16,2.78E-15,4.78E-16,3.36E-15,5.41E-16,3.31E-15,5.04E-16,3.50E-15,6.24E-16,3.41E-15,1.85E-16
2442.028927,3.53E-15,4.66E-16,3.71E-15,4.87E-16,3.30E-15,4.61E-16,3.71E-15,4.93E-16,2.92E-15,4.85E-16,2.72E-15,4.78E-16,3.16E-15,6.08E-16,3.37E-15,1.94E-16
2447.551842,2.63E-15,4.42E-16,3.41E-15,4.68E-16,3.65E-15,4.52E-16,3.01E-15,5.08E-16,3.47E-15,4.82E-16,3.68E-15,4.76E-16,4.14E-15,5.75E-16,3.06E-15,1.89E-16
2453.074757,3.89E-15,4.92E-16,2.91E-15,4.82E-16,2.43E-15,5.12E-16,3.44E-15,4.84E-16,3.29E-15,5.07E-16,2.81E-15,5.14E-16,3.47E-15,6.32E-16,3.29E-15,1.88E-16
2458.597672,2.39E-15,5.09E-16,3.20E-15,5.03E-16,2.70E-15,4.88E-16,2.76E-15,4.79E-16,2.71E-15,4.74E-16,2.75E-15,4.87E-16,4.21E-15,6.59E-16,2.81E-15,1.95E-16
2464.120587,3.27E-15,4.79E-16,2.48E-15,4.53E-16,3.31E-15,4.61E-16,3.17E-15,5.05E-16,2.88E-15,5.21E-16,2.48E-15,4.98E-16,4.37E-15,6.01E-16,3.31E-15,1.95E-16
